date,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_100,ema_diff_100,ema_1,ema_diff_1,ema_20,ema_diff_20,ema_5,ema_diff_5,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,regime,vol_short,vol_long,vol_ratio_strategic,drawdown,max_drawdown_window,atr_pct,atr_pct_ma,atr_pct_ratio,vol_state,allow_trading,recommended_leverage,max_exposure_frac,stake_long_frac,stake_short_frac,stop_loss_frac,take_profit_frac,max_hold_hours
2026-03-06 01:00:00,70988.19,71301.74,70344.03,71257.2,1057.89391,0.00379,0.00137,-0.00446,0.00094,0.00449,-0.01317,70030.10945,-1227.09055,71257.2,0.0,71554.74768,297.54768,71126.67034,-130.52966,957.71,682.49071,0.00544,0.00709,0.25882,0.96593,-0.43388,-0.90097,trend,0.00536,0.00732,0.73211,-0.03306,-0.04056,0.00958,0.01051,0.91102,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 02:00:00,71257.2,71419.98,71036.0,71252.43,752.48392,-7e-05,0.00379,0.00137,-0.00446,-0.00133,-0.00484,70054.31382,-1198.11618,71252.43,0.0,71525.95552,273.52552,71168.59022,-83.83978,383.98,681.6,0.00535,0.00708,0.5,0.86603,-0.43388,-0.90097,trend,0.00536,0.00732,0.7324,-0.03312,-0.04056,0.00957,0.01052,0.90945,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 03:00:00,71252.43,71305.42,71000.0,71080.38,548.09403,-0.00241,-7e-05,0.00379,0.00137,0.00094,-0.00844,70074.63196,-1005.74804,71080.38,0.0,71483.51975,403.13975,71139.18682,58.80682,305.42,650.15857,0.00395,0.00696,0.70711,0.70711,-0.43388,-0.90097,trend,0.00537,0.00731,0.73424,-0.03546,-0.04056,0.00915,0.01052,0.86949,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 04:00:00,71080.37,71120.17,70270.21,70613.61,667.82412,-0.00657,-0.00241,-7e-05,0.00379,-0.00446,0.00405,70085.30479,-528.30521,70613.61,0.0,71400.67121,787.06121,70963.99454,350.38454,849.96,647.18786,0.00414,0.00705,0.86603,0.5,-0.43388,-0.90097,trend,0.00537,0.00733,0.73315,-0.04179,-0.04179,0.00917,0.01052,0.87091,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 05:00:00,70613.61,70658.01,70143.19,70436.19,966.11543,-0.00251,-0.00657,-0.00241,-7e-05,0.00137,-0.00102,70092.25302,-343.93698,70436.19,0.0,71308.81585,872.62585,70788.0597,351.8697,514.82,569.57857,0.00344,0.00702,0.96593,0.25882,-0.43388,-0.90097,trend,0.0053,0.00733,0.72335,-0.0442,-0.0442,0.00809,0.01053,0.76825,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 06:00:00,70436.18,70853.37,70261.23,70597.23,672.31367,0.00229,-0.00251,-0.00657,-0.00241,0.00379,0.00449,70102.25256,-494.97744,70597.23,0.0,71241.04577,643.81577,70724.4498,127.2198,592.14,549.83214,0.00328,0.007,1.0,0.0,-0.43388,-0.90097,trend,0.00531,0.00733,0.72449,-0.04202,-0.0442,0.00779,0.01053,0.73957,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 07:00:00,70597.23,71192.76,70468.97,71056.44,782.05786,0.0065,0.00229,-0.00251,-0.00657,-7e-05,-0.00133,70121.14736,-935.29264,71056.44,0.0,71223.46427,167.02427,70835.1132,-221.3268,723.79,535.35071,0.00383,0.00676,0.96593,-0.25882,-0.43388,-0.90097,trend,0.00538,0.00735,0.73272,-0.03578,-0.0442,0.00753,0.01054,0.71513,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 08:00:00,71056.44,71067.58,70735.85,70789.49,569.42569,-0.00376,0.0065,0.00229,-0.00251,-0.00241,0.00094,70134.38187,-655.10813,70789.49,0.0,71182.13339,392.64339,70819.90547,30.41547,331.73,528.06786,0.00372,0.00601,0.86603,-0.5,-0.43388,-0.90097,trend,0.00534,0.00735,0.72594,-0.03941,-0.0442,0.00746,0.01054,0.70763,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 09:00:00,70789.49,70808.65,70300.0,70565.56,637.9756,-0.00316,-0.00376,0.0065,0.00229,-0.00657,-0.00446,70142.92005,-422.63995,70565.56,0.0,71123.41211,557.85211,70735.12364,169.56364,508.65,524.34429,0.0038,0.00593,0.70711,-0.70711,-0.43388,-0.90097,trend,0.00527,0.00733,0.71924,-0.04245,-0.0442,0.00743,0.01055,0.70458,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 10:00:00,70565.56,70800.0,70467.88,70527.93,469.81877,-0.00053,-0.00316,-0.00376,0.0065,-0.00251,0.00137,70150.54401,-377.38599,70527.93,0.0,71066.69953,538.76953,70666.0591,138.1291,332.12,508.46357,0.00376,0.00592,0.5,-0.86603,-0.43388,-0.90097,trend,0.0046,0.00727,0.63206,-0.04296,-0.0442,0.00721,0.01055,0.68355,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 11:00:00,70527.93,70643.27,70184.01,70212.95,763.93539,-0.00447,-0.00053,-0.00316,-0.00376,0.00229,0.00379,70151.77977,-61.17023,70212.95,0.0,70985.39005,772.44005,70515.02273,302.07273,459.26,502.06929,0.00376,0.00594,0.25882,-0.96593,-0.43388,-0.90097,trend,0.00452,0.00726,0.62324,-0.04723,-0.04723,0.00715,0.01054,0.67813,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 12:00:00,70212.94,70224.84,69660.0,69907.0,1907.43626,-0.00436,-0.00447,-0.00053,-0.00316,0.0065,-7e-05,70146.93265,239.93265,69907.0,0.0,70882.68624,975.68624,70312.34849,405.34849,564.84,521.70071,0.00383,0.00594,0.0,-1.0,-0.43388,-0.90097,trend,0.00455,0.00726,0.62658,-0.05138,-0.05138,0.00746,0.01054,0.70784,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 13:00:00,69907.0,70341.76,69208.0,69208.0,2069.72961,-0.01,-0.00436,-0.00447,-0.00053,-0.00376,-0.00241,70128.33992,920.33992,69208.0,0.0,70723.19231,1515.19231,69944.23232,736.23232,1133.76,565.86643,0.00422,0.00609,-0.25882,-0.96593,-0.43388,-0.90097,trend,0.00479,0.0073,0.65625,-0.06087,-0.06087,0.00818,0.01054,0.77551,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 14:00:00,69213.18,69273.87,68176.47,68409.89,3148.50679,-0.01153,-0.01,-0.00436,-0.00447,-0.00316,-0.00657,70094.31121,1684.42121,68409.89,0.0,70502.8778,2092.9878,69432.78488,1022.89488,1097.4,625.39857,0.00488,0.00627,-0.5,-0.86603,-0.43388,-0.90097,trend,0.0051,0.00734,0.69457,-0.0717,-0.0717,0.00914,0.01055,0.8667,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 15:00:00,68409.89,69100.0,68306.0,68504.71,1428.68549,0.00139,-0.01153,-0.01,-0.00436,-0.00053,-0.00251,70062.83396,1558.12396,68504.71,0.0,70312.57611,1807.86611,69123.42659,618.71659,794.0,613.705,0.00507,0.00502,-0.70711,-0.70711,-0.43388,-0.90097,chop,0.00461,0.00734,0.6286,-0.07041,-0.0717,0.00896,0.01055,0.84897,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2026-03-06 16:00:00,68504.71,68795.44,68222.0,68446.52,955.00949,-0.00085,0.00139,-0.01153,-0.01,-0.00447,0.00229,70030.82774,1584.30774,68446.52,0.0,70134.85648,1688.33648,68897.79106,451.27106,573.44,627.23786,0.00498,0.00502,-0.86603,-0.5,-0.43388,-0.90097,chop,0.00457,0.0073,0.6263,-0.0712,-0.0717,0.00916,0.01055,0.86822,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2026-03-06 17:00:00,68446.52,68642.69,67744.78,67955.1,1236.78923,-0.00718,-0.00085,0.00139,-0.01153,-0.00436,0.0065,69989.72422,2034.62422,67955.1,0.0,69927.26062,1972.16062,68583.56071,628.46071,897.91,669.55857,0.00515,0.00508,-0.96593,-0.25882,-0.43388,-0.90097,chop,0.0045,0.00732,0.61458,-0.07787,-0.07787,0.00985,0.01056,0.93292,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2026-03-06 18:00:00,67955.1,68476.47,67955.1,68181.2,514.98068,0.00333,-0.00718,-0.00085,0.00139,-0.01,-0.00376,69953.91186,1772.71186,68181.2,0.0,69760.96914,1579.76914,68449.44047,268.24047,521.37,646.08786,0.00526,0.005,-1.0,-0.0,-0.43388,-0.90097,chop,0.00446,0.0073,0.61045,-0.07376,-0.07787,0.00948,0.01057,0.89685,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2026-03-06 19:00:00,68181.2,68485.01,68004.15,68131.79,617.63492,-0.00072,0.00333,-0.00718,-0.00085,-0.01153,-0.00316,69917.83024,1786.04024,68131.79,0.0,69605.80922,1474.01922,68343.55698,211.76698,480.86,643.66214,0.00443,0.005,-0.96593,0.25882,-0.43388,-0.90097,chop,0.00446,0.0073,0.61076,-0.07163,-0.07787,0.00945,0.01057,0.89378,0.0,1.0,1.0,1.0,0.1,0.05,0.02,0.04,4.0
2026-03-06 20:00:00,68131.79,68285.71,67777.0,68111.03,668.6183,-0.0003,-0.00072,0.00333,-0.00718,0.00139,-0.00053,69882.05202,1771.02202,68111.03,0.0,69463.44929,1352.41929,68266.04799,155.01799,508.71,637.70286,0.00452,0.00491,-0.86603,0.5,-0.43388,-0.90097,trend,0.00428,0.0073,0.58587,-0.07192,-0.07787,0.00936,0.01057,0.88544,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 21:00:00,68111.03,68333.33,67919.72,68289.1,604.80896,0.00261,-0.0003,-0.00072,0.00333,-0.00085,-0.00447,69850.50841,1561.40841,68289.1,0.0,69351.6065,1062.5065,68273.73199,-15.36801,413.61,615.54714,0.00483,0.00488,-0.70711,0.70711,-0.43388,-0.90097,trend,0.00437,0.0073,0.59885,-0.06949,-0.07787,0.00901,0.01058,0.85232,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 22:00:00,68289.11,68440.92,68221.38,68319.89,304.91261,0.00045,0.00261,-0.0003,-0.00072,-0.00718,-0.00436,69820.19914,1500.30914,68319.89,0.0,69253.34779,933.45779,68289.11799,-30.77201,219.54,607.53357,0.00488,0.00479,-0.5,0.86603,-0.43388,-0.90097,trend,0.00436,0.0073,0.59731,-0.06907,-0.07787,0.00889,0.01057,0.84094,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-06 23:00:00,68319.9,68371.24,68105.71,68114.02,611.37569,-0.00301,0.00045,0.00261,-0.0003,0.00333,-0.01,69786.41341,1672.39341,68114.02,0.0,69144.84038,1030.82038,68230.752,116.732,265.53,590.16786,0.00484,0.00479,-0.25882,0.96593,-0.43388,-0.90097,trend,0.00433,0.0073,0.59325,-0.07188,-0.07787,0.00866,0.01058,0.81932,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 00:00:00,68114.02,68394.09,68105.73,68290.45,653.38105,0.00259,-0.00301,0.00045,0.00261,-0.00072,-0.01153,69756.79037,1466.34037,68290.45,0.0,69063.46987,773.01987,68250.65133,-39.79867,288.36,587.04214,0.00502,0.00481,0.0,1.0,-0.97493,-0.22252,trend,0.00438,0.0073,0.59911,-0.06947,-0.07787,0.0086,0.01058,0.81259,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 01:00:00,68290.46,68369.11,68180.95,68262.01,316.06145,-0.00042,0.00259,-0.00301,0.00045,-0.0003,0.00139,69727.19076,1465.18076,68262.01,0.0,68987.14036,725.13036,68254.43755,-7.57245,188.16,567.67786,0.00433,0.00481,0.25882,0.96593,-0.97493,-0.22252,trend,0.00423,0.0073,0.5797,-0.06986,-0.07787,0.00832,0.01058,0.78568,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 02:00:00,68262.01,68367.73,68060.6,68350.04,316.96409,0.00129,-0.00042,0.00259,-0.00301,0.00261,-0.00085,69699.92045,1349.88045,68350.04,0.0,68926.46413,576.42413,68286.30504,-63.73496,307.13,549.27,0.00287,0.00482,0.5,0.86603,-0.97493,-0.22252,trend,0.00427,0.0073,0.5844,-0.06866,-0.07787,0.00804,0.01059,0.75882,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 03:00:00,68350.05,68551.04,68095.5,68095.5,450.32011,-0.00372,0.00129,-0.00042,0.00259,0.00045,-0.00718,69668.14975,1572.64975,68095.5,0.0,68847.32469,751.82469,68222.70336,127.20336,455.54,500.82571,0.00301,0.00483,0.70711,0.70711,-0.97493,-0.22252,trend,0.00428,0.0073,0.58653,-0.07213,-0.07787,0.00735,0.01059,0.69419,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 04:00:00,68095.5,68147.73,67817.0,68063.43,621.66509,-0.00047,-0.00372,0.00129,-0.00042,-0.00301,0.00333,69636.37312,1572.94312,68063.43,0.0,68772.66805,709.23805,68169.61224,106.18224,330.73,446.06357,0.00301,0.00476,0.86603,0.5,-0.97493,-0.22252,trend,0.00417,0.0073,0.5706,-0.07257,-0.07787,0.00655,0.0106,0.61847,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 05:00:00,68063.42,68140.49,67908.0,68018.26,493.88772,-0.00066,-0.00047,-0.00372,0.00129,0.00259,-0.00072,69604.33128,1586.07128,68018.26,0.0,68700.81967,682.55967,68119.16149,100.90149,232.49,405.95571,0.00215,0.00472,0.96593,0.25882,-0.97493,-0.22252,trend,0.00416,0.0073,0.57036,-0.07318,-0.07787,0.00597,0.0106,0.56325,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 06:00:00,68018.27,68021.14,67612.21,67690.86,489.36583,-0.00481,-0.00066,-0.00047,-0.00372,-0.00042,-0.0003,69566.44076,1875.58076,67690.86,0.0,68604.63303,913.77303,67976.39433,285.53433,408.93,394.205,0.00231,0.00472,1.0,0.0,-0.97493,-0.22252,trend,0.00414,0.00674,0.61392,-0.07764,-0.07787,0.00582,0.01058,0.55039,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 07:00:00,67690.86,67865.23,67446.41,67842.67,768.74899,0.00224,-0.00481,-0.00066,-0.00047,0.00129,0.00261,69532.30668,1689.63668,67842.67,0.0,68532.06512,689.39512,67931.81955,89.14955,418.82,359.98429,0.00245,0.00468,0.96593,-0.25882,-0.97493,-0.22252,trend,0.00385,0.00671,0.57439,-0.07557,-0.07787,0.00531,0.01056,0.50254,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 08:00:00,67842.67,68045.07,67720.98,67795.4,465.95331,-0.0007,0.00224,-0.00481,-0.00066,-0.00372,0.00045,69497.91249,1702.51249,67795.4,0.0,68461.90654,666.50654,67886.34637,90.94637,324.09,345.89286,0.00245,0.00462,0.86603,-0.5,-0.97493,-0.22252,trend,0.00384,0.00669,0.57376,-0.07622,-0.07787,0.0051,0.01054,0.48426,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 09:00:00,67795.4,68074.97,67738.31,68000.0,332.46219,0.00302,-0.0007,0.00224,-0.00481,-0.00047,-0.00301,69468.25086,1468.25086,68000.0,0.0,68417.91544,417.91544,67924.23091,-75.76909,336.66,335.59286,0.0025,0.00461,0.70711,-0.70711,-0.97493,-0.22252,trend,0.00395,0.00669,0.59016,-0.07343,-0.07787,0.00494,0.01051,0.46959,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 10:00:00,68000.0,68102.73,67870.43,67880.31,319.42039,-0.00176,0.00302,-0.0007,0.00224,-0.00066,0.00259,69436.80648,1556.49648,67880.31,0.0,68366.71492,486.40492,67909.59061,29.28061,232.3,315.84929,0.00252,0.00424,0.5,-0.86603,-0.97493,-0.22252,trend,0.00394,0.00668,0.59018,-0.06906,-0.07787,0.00465,0.01048,0.444,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 11:00:00,67880.31,68232.27,67841.67,68010.01,372.24149,0.00191,-0.00176,0.00302,-0.0007,-0.00481,-0.00042,69408.55309,1398.54309,68010.01,0.0,68332.74303,322.73303,67943.06374,-66.94626,390.6,314.20571,0.00248,0.00421,0.25882,-0.96593,-0.97493,-0.22252,trend,0.00395,0.00668,0.59226,-0.06696,-0.07787,0.00462,0.01045,0.44216,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 12:00:00,68010.0,68085.41,67900.01,67992.54,359.03867,-0.00026,0.00191,-0.00176,0.00302,0.00224,0.00129,69380.51322,1387.97322,67992.54,0.0,68300.34274,307.80274,67959.55583,-32.98417,185.4,311.76714,0.00232,0.00421,0.0,-1.0,-0.97493,-0.22252,trend,0.00391,0.00668,0.58514,-0.06358,-0.07787,0.00459,0.01042,0.44002,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 13:00:00,67992.54,68081.16,67855.82,67931.06,318.23636,-0.0009,-0.00026,0.00191,-0.00176,-0.0007,-0.00372,69351.81118,1420.75118,67931.06,0.0,68265.17295,334.11295,67950.05722,18.99722,225.34,308.89643,0.00233,0.00416,-0.25882,-0.96593,-0.97493,-0.22252,trend,0.00342,0.00655,0.52228,-0.06443,-0.07787,0.00455,0.01039,0.43776,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 14:00:00,67931.06,68083.79,67609.44,68016.7,473.27443,0.00126,-0.0009,-0.00026,0.00191,0.00302,-0.00047,69325.37334,1308.67334,68016.7,0.0,68241.50886,224.80886,67972.27148,-44.42852,474.35,322.18143,0.00233,0.00415,-0.5,-0.86603,-0.97493,-0.22252,trend,0.00256,0.0065,0.39383,-0.05075,-0.07787,0.00474,0.01035,0.45768,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 15:00:00,68016.7,68034.67,67769.89,67877.45,577.84468,-0.00205,0.00126,-0.0009,-0.00026,-0.00176,-0.00066,69296.70159,1419.25159,67877.45,0.0,68206.83659,329.38659,67940.66432,63.21432,264.78,327.65429,0.00215,0.00376,-0.70711,-0.70711,-0.97493,-0.22252,trend,0.00256,0.00648,0.39487,-0.04808,-0.07787,0.00483,0.01031,0.46826,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 16:00:00,67877.45,67889.68,67702.2,67783.63,349.2691,-0.00138,-0.00205,0.00126,-0.0009,0.00191,-0.00481,69266.73977,1483.10977,67783.63,0.0,68166.5312,382.9012,67888.31955,104.68955,187.48,319.10786,0.00218,0.00372,-0.86603,-0.5,-0.97493,-0.22252,trend,0.00257,0.00648,0.39617,-0.04875,-0.07787,0.00471,0.01027,0.45859,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 17:00:00,67783.63,67935.01,67768.97,67788.41,217.68104,7e-05,-0.00138,-0.00205,0.00126,-0.00026,0.00224,69237.46592,1449.05592,67788.41,0.0,68130.51966,342.10966,67855.01636,66.60636,166.04,298.42929,0.00218,0.00356,-0.96593,-0.25882,-0.97493,-0.22252,trend,0.00212,0.00647,0.32823,-0.04868,-0.07787,0.0044,0.01022,0.43084,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 18:00:00,67788.4,67788.41,67480.0,67568.13,1180.24782,-0.00325,7e-05,-0.00138,-0.00205,-0.0009,-0.0007,69204.40976,1636.27976,67568.13,0.0,68076.95874,508.82874,67759.38758,191.25758,308.41,296.835,0.00191,0.00351,-1.0,-0.0,-0.97493,-0.22252,trend,0.00209,0.00645,0.32327,-0.05177,-0.07787,0.00439,0.01017,0.4321,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 19:00:00,67568.13,67572.35,66915.26,67080.34,1312.2302,-0.00722,-0.00325,7e-05,-0.00138,0.00126,0.00302,69162.34897,2082.00897,67080.34,0.0,67982.04267,901.70267,67533.03838,452.69838,657.09,327.16357,0.00265,0.00362,-0.96593,0.25882,-0.97493,-0.22252,trend,0.00251,0.00646,0.38899,-0.05862,-0.07787,0.00488,0.01011,0.48224,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 20:00:00,67080.33,67437.5,67068.01,67402.98,590.47118,0.00481,-0.00722,-0.00325,7e-05,-0.00205,-0.00176,69127.50998,1724.52998,67402.98,0.0,67926.89384,523.91384,67489.68559,86.70559,369.49,324.34643,0.00313,0.00363,-0.86603,0.5,-0.97493,-0.22252,trend,0.00275,0.00643,0.42732,-0.05409,-0.07787,0.00481,0.01007,0.47782,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 21:00:00,67402.98,67483.05,67281.34,67452.98,638.99995,0.00074,0.00481,-0.00722,-0.00325,-0.00138,0.00191,69094.35097,1641.37097,67452.98,0.0,67881.75919,428.77919,67477.45039,24.47039,201.71,308.83857,0.00296,0.00364,-0.70711,0.70711,-0.97493,-0.22252,trend,0.00268,0.00642,0.41771,-0.05339,-0.07787,0.00458,0.01003,0.45647,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 22:00:00,67452.97,67469.87,67101.31,67258.65,706.81324,-0.00288,0.00074,0.00481,-0.00722,7e-05,-0.00026,69058.00046,1799.35046,67258.65,0.0,67822.41546,563.76546,67404.51693,145.86693,368.56,312.015,0.00301,0.00364,-0.5,0.86603,-0.97493,-0.22252,trend,0.00272,0.00641,0.42373,-0.05611,-0.07787,0.00464,0.00999,0.46454,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-07 23:00:00,67258.65,67403.85,67183.39,67262.91,394.96477,6e-05,-0.00288,0.00074,0.00481,-0.00325,-0.0009,69022.45411,1759.54411,67262.91,0.0,67769.12922,506.21922,67357.31462,94.40462,220.46,303.715,0.00291,0.00361,-0.25882,0.96593,-0.97493,-0.22252,trend,0.00267,0.00641,0.41697,-0.05605,-0.07787,0.00452,0.00994,0.45416,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 00:00:00,67262.91,67481.96,67181.04,67194.77,552.27054,-0.00101,6e-05,-0.00288,0.00074,-0.00722,0.00126,68986.26235,1791.49235,67194.77,0.0,67714.42835,519.65835,67303.13308,108.36308,300.92,308.61643,0.0029,0.00359,0.0,1.0,-0.78183,0.62349,trend,0.00259,0.00641,0.40431,-0.05701,-0.07787,0.00459,0.0099,0.46397,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 01:00:00,67194.77,67353.57,67090.0,67297.27,565.85563,0.00153,-0.00101,6e-05,-0.00288,0.00481,-0.00205,68952.81695,1655.54695,67297.27,0.0,67674.69898,377.42898,67301.17872,3.90872,263.57,299.54286,0.00299,0.00354,0.25882,0.96593,-0.78183,0.62349,trend,0.00263,0.00638,0.41226,-0.05551,-0.07787,0.00445,0.00985,0.45195,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 02:00:00,67297.27,67426.52,66833.58,66925.44,765.90711,-0.00553,0.00153,-0.00101,6e-05,0.00074,-0.00138,68912.67088,1987.23088,66925.44,0.0,67603.34098,677.90098,67175.93248,250.49248,592.94,328.65286,0.00321,0.00359,0.5,0.86603,-0.78183,0.62349,trend,0.00278,0.00638,0.43572,-0.05845,-0.07787,0.00491,0.0098,0.50124,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 03:00:00,66925.45,67083.1,66850.0,67000.26,999.40624,0.00112,-0.00553,0.00153,-0.00101,-0.00288,7e-05,68874.80135,1874.54135,67000.26,0.0,67545.9047,545.6447,67117.37499,117.11499,233.1,329.20714,0.00327,0.0036,0.70711,0.70711,-0.78183,0.62349,trend,0.00274,0.00638,0.42947,-0.05708,-0.07787,0.00491,0.00975,0.50388,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 04:00:00,67000.26,67100.01,66547.15,66637.36,1206.88314,-0.00542,0.00112,-0.00553,0.00153,6e-05,-0.00325,68830.49558,2193.13558,66637.36,0.0,67459.37663,822.01663,66957.36999,320.00999,552.86,334.815,0.0035,0.00357,0.86603,0.5,-0.78183,0.62349,trend,0.00291,0.00639,0.4546,-0.06219,-0.07787,0.00502,0.00971,0.51747,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 05:00:00,66637.35,67250.24,66617.76,67149.93,402.00353,0.00769,-0.00542,0.00112,-0.00553,-0.00101,-0.00722,68797.21706,1647.28706,67149.93,0.0,67429.90552,279.97552,67021.55666,-128.37334,632.48,361.07929,0.00438,0.00379,0.96593,0.25882,-0.78183,0.62349,trend,0.00339,0.00642,0.5284,-0.05498,-0.07787,0.00538,0.00967,0.55591,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 06:00:00,67149.93,67231.86,67035.18,67161.52,246.63235,0.00017,0.00769,-0.00542,0.00112,0.00153,0.00481,68764.82702,1603.30702,67161.52,0.0,67404.345,242.825,67068.21111,-93.30889,196.68,361.73643,0.00432,0.00376,1.0,0.0,-0.78183,0.62349,trend,0.00327,0.00641,0.51033,-0.05481,-0.07787,0.00539,0.00964,0.55901,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 07:00:00,67161.52,67465.11,67154.91,67319.91,1010.57902,0.00236,0.00017,0.00769,-0.00542,-0.00553,0.00074,68736.2148,1416.3048,67319.91,0.0,67396.30357,76.39357,67152.11074,-167.79926,310.2,372.03357,0.00382,0.00363,0.96593,-0.25882,-0.78183,0.62349,trend,0.00327,0.0064,0.51116,-0.04901,-0.07787,0.00553,0.0096,0.57565,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 08:00:00,67319.9,67577.36,67156.93,67539.33,1008.6246,0.00326,0.00236,0.00017,0.00769,0.00112,-0.00288,68712.51411,1173.18411,67539.33,0.0,67409.92513,-129.40487,67281.18383,-258.14617,420.43,380.035,0.00367,0.00366,0.86603,-0.5,-0.78183,0.62349,trend,0.00335,0.00637,0.52599,-0.04289,-0.07787,0.00563,0.00957,0.58823,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
2026-03-08 09:00:00,67539.34,67905.03,67474.0,67681.0,1111.87857,0.0021,0.00326,0.00236,0.00017,-0.00542,6e-05,68692.08809,1011.08809,67681.0,0.0,67435.74179,-245.25821,67414.45588,-266.54412,431.03,363.88786,0.00371,0.00367,0.70711,-0.70711,-0.78183,0.62349,trend,0.00332,0.00637,0.52092,-0.04037,-0.07787,0.00538,0.00953,0.56398,0.0,1.0,5.0,1.0,0.2,0.1,0.015,0.03,8.0
