date,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_2,ema_diff_2,ema_100,ema_diff_100,ema_5,ema_diff_5,ema_80,ema_diff_80,ema_20,ema_diff_20,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,regime,future_close,future_ret
2025-11-15 04:15:00,96257.97,96510.91,96073.48,96076.42,8.32733,-0.00189,-0.00165,0.00105,-0.00385,0.00135,0.00245,96154.43733,78.01733,96519.34657,442.92657,96240.93454,164.51454,96187.03766,110.61766,95855.46031,-220.95969,437.43,739.31571,0.00248,0.00341,0.89687,0.44229,-0.97493,-0.22252,trend,96422.3,0.0036
2025-11-15 04:30:00,96076.43,96156.78,95960.7,95960.7,4.51874,-0.0012,-0.00189,-0.00165,0.00105,0.0017,-0.00168,96025.27911,64.57911,96508.28426,547.58426,96147.52303,186.82303,96181.44908,220.74908,95865.48314,-95.21686,196.08,703.02714,0.00241,0.00341,0.92388,0.38268,-0.97493,-0.22252,trend,96409.73,0.00468
2025-11-15 04:45:00,95960.69,96200.0,95960.69,96112.13,4.35573,0.00158,-0.0012,-0.00189,-0.00165,-0.00385,0.00374,96083.1797,-28.9503,96500.43962,388.30962,96135.72535,23.59535,96179.7375,67.6075,95888.97331,-223.15669,239.31,699.25643,0.00236,0.00342,0.94693,0.32144,-0.97493,-0.22252,trend,96117.61,6e-05
2025-11-15 05:00:00,96112.14,96237.3,95950.69,96010.56,4.68569,-0.00106,0.00158,-0.0012,-0.00189,0.00105,0.00282,96034.76657,24.20657,96490.73903,480.17903,96094.00357,83.44357,96175.56027,165.00027,95900.553,-110.007,286.61,692.14929,0.00231,0.00342,0.96593,0.25882,-0.97493,-0.22252,trend,96121.26,0.00115
2025-11-15 05:15:00,96010.56,96225.81,96005.97,96074.1,3.35106,0.00066,-0.00106,0.00158,-0.0012,-0.00165,0.0027,96060.98886,-13.11114,96482.48876,408.38876,96087.36905,13.26905,96173.05508,98.95508,95917.08129,-157.01871,219.84,671.71286,0.00207,0.0034,0.98079,0.19509,-0.97493,-0.22252,trend,96156.73,0.00086
2025-11-15 05:30:00,96074.09,96155.33,95984.07,96154.78,3.91513,0.00084,0.00066,-0.00106,0.00158,-0.00189,0.00135,96123.51629,-31.26371,96475.99947,321.21947,96109.83936,-44.94064,96172.60385,17.82385,95939.71926,-215.06074,171.26,650.90786,0.00192,0.00336,0.99144,0.13053,-0.97493,-0.22252,trend,96284.8,0.00135
2025-11-15 05:45:00,96154.77,96425.23,96122.75,96327.62,6.4279,0.0018,0.00084,0.00066,-0.00106,-0.0012,0.0017,96259.58543,-68.03457,96473.06127,145.44127,96182.43291,-145.18709,96176.43141,-151.18859,95976.66219,-350.95781,302.48,642.09429,0.00182,0.00327,0.99786,0.0654,-0.97493,-0.22252,trend,96153.76,-0.0018
2025-11-15 06:00:00,96327.62,96470.58,96244.91,96422.3,5.05295,0.00098,0.0018,0.00084,0.00066,0.00158,-0.00385,96368.06181,-54.23819,96472.05609,49.75609,96262.38861,-159.91139,96182.50223,-239.79777,96019.10388,-403.19612,225.67,623.46786,0.00179,0.00318,1.0,0.0,-0.97493,-0.22252,trend,96323.69,-0.00102
2025-11-15 06:15:00,96422.31,96497.32,96293.57,96409.73,7.09653,-0.00013,0.00098,0.0018,0.00084,-0.00106,0.00105,96395.8406,-13.8894,96470.82191,61.09191,96311.5024,-98.2276,96188.1128,-221.6172,96056.30637,-353.42363,203.75,598.82071,0.0017,0.00316,0.99786,-0.0654,-0.97493,-0.22252,trend,96155.31,-0.00264
2025-11-15 06:30:00,96409.73,96570.65,96078.0,96117.61,8.64534,-0.00303,-0.00013,0.00098,0.0018,0.00066,-0.00165,96210.35353,92.74353,96463.82762,346.21762,96246.8716,129.2616,96186.37199,68.76199,96062.14481,-55.46519,492.65,327.91357,0.00156,0.00303,0.99144,-0.13053,-0.97493,-0.22252,trend,95974.27,-0.00149
2025-11-15 06:45:00,96117.62,96355.48,96030.62,96121.26,6.98452,4e-05,-0.00303,-0.00013,0.00098,0.00084,-0.00189,96150.95784,29.69784,96457.0441,335.7841,96205.00107,83.74107,96184.76428,63.50428,96067.77483,-53.48517,324.86,309.57857,0.00151,0.00299,0.98079,-0.19509,-0.97493,-0.22252,trend,95891.98,-0.00239
2025-11-15 07:00:00,96121.28,96172.56,95957.25,96156.73,7.04484,0.00037,4e-05,-0.00303,-0.00013,0.0018,-0.0012,96154.80595,-1.92405,96451.09729,294.36729,96188.91071,32.18071,96184.07208,27.34208,96076.24675,-80.48325,215.31,285.61429,0.00145,0.00295,0.96593,-0.25882,-0.97493,-0.22252,trend,95914.86,-0.00252
2025-11-15 07:15:00,96139.78,96369.2,95998.0,96284.8,8.40104,0.00133,0.00037,4e-05,-0.00303,0.00098,0.00158,96241.46865,-43.33135,96447.80427,163.00427,96220.87381,-63.92619,96186.55919,-98.24081,96096.10896,-188.69104,371.2,286.35714,0.00139,0.00291,0.94693,-0.32144,-0.97493,-0.22252,trend,96064.65,-0.00229
2025-11-15 07:30:00,96284.81,96355.48,93530.0,96153.76,8.15629,-0.00136,0.00133,0.00037,4e-05,-0.00013,-0.00106,96182.99622,29.23622,96441.98161,288.22161,96198.50254,44.74254,96185.74933,31.98933,96101.59954,-52.16046,2825.48,465.13786,0.0014,0.00287,0.92388,-0.38268,-0.97493,-0.22252,trend,95944.61,-0.00218
2025-11-15 07:45:00,96153.75,96372.68,96135.14,96323.69,9.32704,0.00177,-0.00136,0.00133,0.00037,-0.00303,0.00066,96276.79207,-46.89793,96439.6392,115.9492,96240.23169,-83.45831,96189.15527,-134.53473,96122.75101,-200.93899,237.54,450.86,0.00142,0.00285,0.89687,-0.44229,-0.97493,-0.22252,trend,96026.96,-0.00308
2025-11-15 08:00:00,96323.7,96347.47,95821.27,96155.31,10.00107,-0.00175,0.00177,-0.00136,0.00133,4e-05,0.00084,96195.80402,40.49402,96434.00892,278.69892,96211.92446,56.61446,96188.31959,33.00959,96125.85187,-29.45813,526.2,474.44,0.00149,0.00284,0.86603,-0.5,-0.97493,-0.22252,trend,95838.73,-0.00329
2025-11-15 08:15:00,96148.55,96148.55,95821.0,95974.27,6.34273,-0.00188,-0.00175,0.00177,-0.00136,0.00037,0.0018,96048.11467,73.84467,96424.90518,450.63518,96132.70631,158.43631,96183.03441,208.76441,96111.4155,137.1455,327.55,480.74286,0.00158,0.00274,0.83147,-0.55557,-0.97493,-0.22252,trend,95850.5,-0.00129
