date,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_100,ema_diff_100,ema_1,ema_diff_1,ema_20,ema_diff_20,ema_5,ema_diff_5,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,regime,vol_short,vol_long,vol_ratio_strategic,drawdown,max_drawdown_window,atr_pct,atr_pct_ma,atr_pct_ratio,vol_state
2026-04-27 09:00:00,77804.34,77980.0,77700.0,77900.01,578.50773,0.00123,0.00255,-0.0012,-0.0011,-0.00229,0.00439,77798.81864,-101.19136,77900.01,0.0,78214.70162,314.69162,77951.05737,51.04737,280.0,581.36857,0.00534,0.00305,0.70711,-0.70711,0.0,1.0,high_vol,0.00397,0.00352,1.12596,-0.01776,-0.02146,0.00746,0.00536,1.39283,1.0
2026-04-27 10:00:00,77900.01,77935.66,77792.46,77850.01,311.10764,-0.00064,0.00123,0.00255,-0.0012,-0.01443,0.00828,77799.83233,-50.17767,77850.01,0.0,78179.96908,329.95908,77917.37491,67.36491,143.2,575.90214,0.00534,0.00305,0.5,-0.86603,0.0,1.0,high_vol,0.00397,0.00352,1.1264,-0.01839,-0.02146,0.0074,0.00536,1.37901,1.0
2026-04-27 11:00:00,77850.01,77885.46,77740.39,77844.26,252.77882,-7e-05,-0.00064,0.00123,0.00255,-0.0011,-0.00031,77800.71208,-43.54792,77844.26,0.0,78147.99679,303.73679,77893.00328,48.74328,145.07,506.46071,0.00512,0.00304,0.25882,-0.96593,0.0,1.0,high_vol,0.00396,0.00352,1.12452,-0.01846,-0.02146,0.00651,0.00537,1.21245,1.0
2026-04-27 12:00:00,77844.25,77867.33,77620.0,77667.36,415.46743,-0.00227,-7e-05,-0.00064,0.00123,-0.0012,-0.00194,77798.07145,130.71145,77667.36,0.0,78102.22186,434.86186,77817.78885,150.42885,247.33,460.05286,0.00424,0.00305,0.0,-1.0,0.0,1.0,trend,0.00392,0.00352,1.11311,-0.02069,-0.02146,0.00592,0.00536,1.10416,1.0
2026-04-27 13:00:00,77667.36,77966.8,77571.79,77746.74,762.7167,0.00102,-0.00227,-7e-05,-0.00064,0.00255,-0.00031,77797.05498,50.31498,77746.74,0.0,78068.36644,321.62644,77794.1059,47.3659,395.01,426.79786,0.0043,0.00304,-0.25882,-0.96593,0.0,1.0,high_vol,0.00391,0.00352,1.10892,-0.01969,-0.02146,0.00549,0.00536,1.02441,1.0
2026-04-27 14:00:00,77746.74,78265.34,77680.0,77815.25,744.42829,0.00088,0.00102,-0.00227,-7e-05,0.00123,-0.00229,77797.41528,-17.83472,77815.25,0.0,78044.26011,229.01011,77801.15393,-14.09607,585.34,397.72429,0.00435,0.00305,-0.5,-0.86603,0.0,1.0,high_vol,0.0039,0.00352,1.10913,-0.01883,-0.02146,0.00511,0.00535,0.95545,1.0
2026-04-27 15:00:00,77815.26,77827.17,76564.33,76793.09,1882.17067,-0.01314,0.00088,0.00102,-0.00227,-0.00064,-0.01443,77777.52765,984.43765,76793.09,0.0,77925.10106,1132.01106,77465.13262,672.04262,1262.84,434.00214,0.00549,0.00354,-0.70711,-0.70711,0.0,1.0,chop,0.00472,0.0036,1.31143,-0.03172,-0.03172,0.00565,0.00534,1.05822,1.0
2026-04-27 16:00:00,76793.1,76868.01,76546.0,76618.59,809.46498,-0.00227,-0.01314,0.00088,0.00102,-7e-05,-0.0011,77754.57839,1135.98839,76618.59,0.0,77800.67143,1182.08143,77182.95175,564.36175,322.01,437.49643,0.00549,0.00355,-0.86603,-0.5,0.0,1.0,chop,0.00472,0.00358,1.31964,-0.03392,-0.03392,0.00571,0.00533,1.07102,1.0
2026-04-27 17:00:00,76618.59,76990.43,76618.59,76743.24,874.80558,0.00163,-0.00227,-0.01314,0.00088,-0.00227,-0.0012,77734.55189,991.31189,76743.24,0.0,77699.96368,956.72368,77036.38117,293.14117,371.84,447.00714,0.00408,0.00355,-0.96593,-0.25882,0.0,1.0,chop,0.00473,0.00354,1.33781,-0.03235,-0.03392,0.00582,0.00532,1.09471,1.0
2026-04-27 18:00:00,76743.23,76890.99,76668.52,76834.06,361.97331,0.00118,0.00163,-0.00227,-0.01314,0.00102,0.00255,77716.72037,882.66037,76834.06,0.0,77617.49666,783.43666,76968.94078,134.88078,222.47,442.35643,0.00414,0.00356,-1.0,-0.0,0.0,1.0,chop,0.00467,0.0035,1.33506,-0.0312,-0.03392,0.00576,0.00531,1.08461,1.0
2026-04-27 19:00:00,76834.05,76894.7,76459.64,76878.07,598.68003,0.00057,0.00118,0.00163,-0.00227,0.00088,0.00123,77700.11343,822.04343,76878.07,0.0,77547.07507,669.00507,76938.65052,60.58052,435.06,375.19143,0.00416,0.00356,-0.96593,0.25882,0.0,1.0,chop,0.00468,0.0035,1.3382,-0.03065,-0.03392,0.00488,0.00529,0.92239,1.0
2026-04-27 20:00:00,76878.23,77067.8,76844.16,76960.43,310.80766,0.00107,0.00057,0.00118,0.00163,-0.01314,-0.00064,77685.46623,725.03623,76960.43,0.0,77491.20411,530.77411,76945.91035,-14.51965,223.64,362.105,0.00407,0.00355,-0.86603,0.5,0.0,1.0,chop,0.00469,0.0035,1.34181,-0.02961,-0.03392,0.00471,0.00527,0.89215,1.0
2026-04-27 21:00:00,76960.43,76981.53,76786.8,76786.81,223.94467,-0.00226,0.00107,0.00057,0.00118,-0.00227,-7e-05,77667.67106,880.86106,76786.81,0.0,77424.11896,637.30896,76892.8769,106.0669,194.73,363.67786,0.00403,0.00356,-0.70711,0.70711,0.0,1.0,trend,0.00464,0.00349,1.33167,-0.0318,-0.03392,0.00474,0.00526,0.90066,1.0
2026-04-27 22:00:00,76786.81,77082.78,76763.71,77066.42,364.86359,0.00364,-0.00226,0.00107,0.00057,0.00163,-0.00227,77655.7651,589.3451,77066.42,0.0,77390.05239,323.63239,76950.7246,-115.6954,319.07,367.68643,0.00427,0.0036,-0.5,0.86603,0.0,1.0,trend,0.00473,0.0035,1.35283,-0.02827,-0.03392,0.00477,0.00524,0.90975,1.0
2026-04-27 23:00:00,77066.42,77450.0,77018.56,77371.32,438.27302,0.00396,0.00364,-0.00226,0.00107,0.00118,0.00102,77650.13252,278.81252,77371.32,0.0,77388.26835,16.94835,77090.92307,-280.39693,431.44,378.50357,0.00448,0.00365,-0.25882,0.96593,0.0,1.0,trend,0.00471,0.00351,1.34361,-0.02443,-0.03392,0.00489,0.00523,0.93509,1.0
2026-04-28 00:00:00,77371.32,77478.0,77210.92,77379.62,327.26244,0.00011,0.00396,0.00364,-0.00226,0.00057,0.00088,77644.77584,265.15584,77379.62,0.0,77387.4447,7.8247,77187.15538,-192.46462,267.08,387.35214,0.00445,0.00364,0.0,1.0,0.78183,0.62349,trend,0.00431,0.0035,1.23352,-0.02432,-0.03392,0.00501,0.00522,0.95902,1.0
2026-04-28 01:00:00,77379.62,77394.1,77038.1,77084.68,404.77602,-0.00381,0.00011,0.00396,0.00364,0.00107,-0.01314,77633.68483,549.00483,77084.68,0.0,77358.60997,273.92997,77152.99692,68.31692,356.0,402.41857,0.00454,0.00368,0.25882,0.96593,0.78183,0.62349,trend,0.00435,0.00351,1.2402,-0.02804,-0.03392,0.00522,0.00521,1.00226,1.0
2026-04-28 02:00:00,77084.69,77227.03,76672.56,76890.93,437.7548,-0.00251,-0.00381,0.00011,0.00396,-0.00226,-0.00227,77618.97681,728.04681,76890.93,0.0,77314.06902,423.13902,77065.64128,174.71128,554.47,424.35714,0.00454,0.00369,0.5,0.86603,0.78183,0.62349,trend,0.00435,0.00349,1.24644,-0.03048,-0.03392,0.00552,0.0052,1.0612,1.0
2026-04-28 03:00:00,76890.92,76890.92,76672.0,76815.18,278.47081,-0.00099,-0.00251,-0.00381,0.00011,0.00364,0.00163,77603.06004,787.88004,76815.18,0.0,77266.55578,451.37578,76982.15419,166.97419,218.92,411.77929,0.00246,0.00369,0.70711,0.70711,0.78183,0.62349,trend,0.00435,0.00349,1.2458,-0.03144,-0.03392,0.00536,0.00519,1.03216,1.0
2026-04-28 04:00:00,76815.18,76950.0,76701.35,76888.08,274.86374,0.00095,-0.00099,-0.00251,-0.00381,0.00396,0.00118,77588.90202,700.82202,76888.08,0.0,77230.51047,342.43047,76950.79612,62.71612,248.65,387.73,0.00236,0.00362,0.86603,0.5,0.78183,0.62349,trend,0.00437,0.00349,1.25049,-0.03052,-0.03392,0.00504,0.00519,0.97197,1.0
2026-04-28 05:00:00,76888.08,77154.0,76811.01,76885.98,510.80129,-3e-05,0.00095,-0.00099,-0.00251,0.00011,0.00057,77574.98278,689.00278,76885.98,0.0,77197.69804,311.71804,76929.19075,43.21075,342.99,322.02643,0.00232,0.0036,0.96593,0.25882,0.78183,0.62349,trend,0.00331,0.00349,0.94925,-0.03055,-0.03392,0.00419,0.00518,0.80816,0.0
2026-04-28 06:00:00,76885.97,77027.91,76588.0,76720.0,465.05641,-0.00216,-3e-05,0.00095,-0.00099,-0.00381,0.00107,77558.05242,838.05242,76720.0,0.0,77152.20299,432.20299,76859.4605,139.4605,439.91,330.44786,0.00239,0.00361,1.0,0.0,0.78183,0.62349,trend,0.00333,0.00349,0.95369,-0.03264,-0.03392,0.00431,0.00518,0.83187,0.0
2026-04-28 07:00:00,76720.01,76922.22,76424.9,76879.28,1631.99051,0.00208,-0.00216,-3e-05,0.00095,-0.00251,-0.00226,77544.61139,665.33139,76879.28,0.0,77126.21032,246.93032,76866.067,-13.213,497.32,339.41071,0.00247,0.00362,0.96593,-0.25882,0.78183,0.62349,trend,0.00337,0.00349,0.9641,-0.03063,-0.03392,0.00441,0.00517,0.85315,0.0
2026-04-28 08:00:00,76879.28,77013.63,76741.12,76858.59,1043.07562,-0.00027,0.00208,-0.00216,-3e-05,-0.00099,0.00364,77531.0268,672.4368,76858.59,0.0,77100.72267,242.13267,76863.57467,4.98467,272.51,342.985,0.00244,0.00361,0.86603,-0.5,0.78183,0.62349,trend,0.00331,0.00347,0.95454,-0.03089,-0.03392,0.00446,0.00517,0.86307,0.0
2026-04-28 09:00:00,76858.59,76863.54,76495.91,76598.0,361.69239,-0.00339,-0.00027,0.00208,-0.00216,0.00095,0.00396,77512.55103,914.55103,76598.0,0.0,77052.84432,454.84432,76775.04978,177.04978,367.63,338.16857,0.00255,0.00364,0.70711,-0.70711,0.78183,0.62349,trend,0.00334,0.00347,0.96099,-0.03418,-0.03418,0.00441,0.00517,0.85469,0.0
2026-04-28 10:00:00,76597.99,76692.19,76484.7,76618.35,418.24563,0.00027,-0.00339,-0.00027,0.00208,-3e-05,0.00011,77494.84407,876.49407,76618.35,0.0,77011.46391,393.11391,76722.81652,104.46652,207.49,337.015,0.00226,0.00364,0.5,-0.86603,0.78183,0.62349,trend,0.00334,0.00345,0.9687,-0.03392,-0.03418,0.0044,0.00516,0.85245,0.0
2026-04-28 11:00:00,76618.35,76649.86,76130.1,76229.0,1019.71842,-0.00508,0.00027,-0.00339,-0.00027,-0.00216,-0.00381,77469.77786,1240.77786,76229.0,0.0,76936.94354,707.94354,76558.21101,329.21101,519.76,360.23143,0.00215,0.0037,0.25882,-0.96593,0.78183,0.62349,trend,0.00346,0.00346,0.99949,-0.03883,-0.03883,0.00473,0.00516,0.91631,0.0
2026-04-28 12:00:00,76228.99,76421.94,76168.84,76372.05,652.01316,0.00188,-0.00508,0.00027,-0.00339,0.00208,-0.00251,77448.04067,1075.99067,76372.05,0.0,76883.14416,511.09416,76496.15734,124.10734,253.1,355.51929,0.0023,0.00369,0.0,-1.0,0.78183,0.62349,trend,0.00349,0.00344,1.01599,-0.03703,-0.03883,0.00466,0.00515,0.90378,1.0
2026-04-28 13:00:00,76372.04,76411.72,75924.98,76189.84,1288.525,-0.00239,0.00188,-0.00508,0.00027,-0.00027,-0.00099,77423.12581,1233.28581,76189.84,0.0,76817.11519,627.27519,76394.05156,204.21156,486.74,359.46929,0.00219,0.00368,-0.25882,-0.96593,0.78183,0.62349,trend,0.00349,0.00344,1.01404,-0.03932,-0.03932,0.00472,0.00514,0.91721,1.0
2026-04-28 14:00:00,76189.85,76199.99,75666.6,75949.99,1264.2758,-0.00315,-0.00239,0.00188,-0.00508,-0.00339,0.00095,77393.9548,1443.9648,75949.99,0.0,76734.53184,784.54184,76246.03104,296.04104,533.39,378.49143,0.00223,0.00369,-0.5,-0.86603,0.78183,0.62349,trend,0.0035,0.00344,1.01687,-0.04235,-0.04235,0.00498,0.00514,0.97039,1.0
2026-04-28 15:00:00,75950.0,76085.42,75836.88,76066.38,571.95819,0.00153,-0.00315,-0.00239,0.00188,0.00027,-3e-05,77367.66619,1301.28619,76066.38,0.0,76670.89833,604.51833,76186.14736,119.76736,248.54,370.81571,0.00235,0.0037,-0.70711,-0.70711,0.78183,0.62349,trend,0.00239,0.00344,0.69583,-0.04088,-0.04235,0.00487,0.00513,0.95108,0.0
2026-04-28 16:00:00,76066.37,76218.06,75881.28,76125.04,447.54534,0.00077,0.00153,-0.00315,-0.00239,-0.00508,-0.00216,77343.05973,1218.01973,76125.04,0.0,76618.91182,493.87182,76165.77824,40.73824,336.78,355.26643,0.00234,0.0037,-0.86603,-0.5,0.78183,0.62349,trend,0.00237,0.00344,0.68904,-0.04014,-0.04235,0.00467,0.00511,0.91256,0.0
2026-04-28 17:00:00,76125.04,76262.63,75959.05,76187.3,337.12149,0.00082,0.00077,0.00153,-0.00315,0.00188,0.00208,77320.1734,1132.8734,76187.3,0.0,76577.80593,390.50593,76172.95216,-14.34784,303.58,361.31357,0.00238,0.0037,-0.96593,-0.25882,0.78183,0.62349,trend,0.00235,0.00343,0.68411,-0.03936,-0.04235,0.00474,0.0051,0.93001,0.0
2026-04-28 18:00:00,76187.3,76280.91,76137.86,76242.18,337.48355,0.00072,0.00082,0.00077,0.00153,-0.00239,-0.00027,77298.827,1056.647,76242.18,0.0,76545.84156,303.66156,76196.02811,-46.15189,143.05,353.77071,0.00237,0.00366,-1.0,-0.0,0.78183,0.62349,trend,0.00234,0.00343,0.68101,-0.03866,-0.04235,0.00464,0.00508,0.91281,0.0
2026-04-28 19:00:00,76242.17,76380.83,76066.35,76330.97,259.65416,0.00116,0.00072,0.00082,0.00077,-0.00315,-0.00339,77279.66151,948.69151,76330.97,0.0,76525.3776,194.4076,76241.00874,-89.96126,314.48,351.73429,0.00229,0.00367,-0.96593,0.25882,0.78183,0.62349,trend,0.00235,0.00338,0.69551,-0.03754,-0.04235,0.00461,0.00506,0.91037,0.0
2026-04-28 20:00:00,76330.97,76480.0,76323.71,76463.95,259.71578,0.00174,0.00116,0.00072,0.00082,0.00153,0.00027,77263.50881,799.55881,76463.95,0.0,76519.52735,55.57735,76315.32249,-148.62751,156.29,331.47571,0.00239,0.00368,-0.86603,0.5,0.78183,0.62349,trend,0.00237,0.00331,0.71625,-0.03587,-0.04235,0.00434,0.00504,0.86078,0.0
2026-04-28 21:00:00,76463.95,76481.3,76267.61,76357.15,281.17357,-0.0014,0.00174,0.00116,0.00072,0.00077,-0.00508,77245.56111,888.41111,76357.15,0.0,76504.06284,146.91284,76329.26499,-27.88501,213.69,311.21643,0.00223,0.00365,-0.70711,0.70711,0.78183,0.62349,trend,0.00234,0.00331,0.70905,-0.03721,-0.04235,0.00408,0.00501,0.81355,0.0
2026-04-28 22:00:00,76357.15,76446.26,76218.0,76242.17,157.60986,-0.00151,-0.0014,0.00174,0.00116,0.00082,0.00188,77225.69198,983.52198,76242.17,0.0,76479.12067,236.95067,76300.23333,58.06333,228.26,308.05571,0.00225,0.00365,-0.5,0.86603,0.78183,0.62349,trend,0.00221,0.00331,0.66712,-0.03866,-0.04235,0.00404,0.00499,0.81031,0.0
2026-04-28 23:00:00,76242.17,76370.0,76197.02,76342.77,179.93985,0.00132,-0.00151,-0.0014,0.00174,0.00072,-0.00239,77208.20837,865.43837,76342.77,0.0,76466.13489,123.36489,76314.41222,-28.35778,172.98,294.15214,0.00174,0.00359,-0.25882,0.96593,0.78183,0.62349,trend,0.00204,0.00323,0.62969,-0.0374,-0.04235,0.00385,0.00496,0.77682,0.0
2026-04-29 00:00:00,76342.78,76557.97,76276.0,76512.0,636.88517,0.00222,0.00132,-0.00151,-0.0014,0.00116,-0.00315,77194.42207,682.42207,76512.0,0.0,76470.503,-41.497,76380.27481,-131.72519,281.97,299.47214,0.00178,0.00337,0.0,1.0,0.97493,-0.22252,trend,0.00211,0.00324,0.65176,-0.03496,-0.04235,0.00391,0.00494,0.79306,0.0
2026-04-29 01:00:00,76511.99,76668.02,76187.75,76571.0,371.48818,0.00077,0.00222,0.00132,-0.00151,0.00174,0.00153,77182.07708,611.07708,76571.0,0.0,76480.07414,-90.92586,76443.84988,-127.15012,480.27,296.65143,0.00159,0.00338,0.25882,0.96593,0.97493,-0.22252,trend,0.002,0.00324,0.61749,-0.03234,-0.04235,0.00387,0.00491,0.78885,0.0
2026-04-29 02:00:00,76571.0,76666.82,76402.72,76531.29,315.29662,-0.00052,0.00077,0.00222,0.00132,-0.0014,0.00077,77169.1902,637.9002,76531.29,0.0,76484.95184,-46.33816,76472.99658,-58.29342,264.1,297.43714,0.00118,0.00337,0.5,0.86603,0.97493,-0.22252,trend,0.00194,0.00295,0.65794,-0.03254,-0.04235,0.00389,0.00488,0.79566,0.0
2026-04-29 03:00:00,76531.29,77127.62,76519.94,76994.78,568.25927,0.00606,-0.00052,0.00077,0.00222,-0.00151,0.00082,77165.73654,170.95654,76994.78,0.0,76533.5069,-461.2731,76646.92439,-347.85561,607.68,306.07571,0.00196,0.00351,0.70711,0.70711,0.97493,-0.22252,trend,0.00232,0.00299,0.7742,-0.02445,-0.04235,0.00398,0.00486,0.81812,0.0
2026-04-29 04:00:00,76994.77,77455.71,76880.0,77269.76,655.24397,0.00357,0.00606,-0.00052,0.00077,0.00132,0.00072,77167.79641,-101.96359,77269.76,0.0,76603.62625,-666.13375,76854.53626,-415.22374,575.71,309.09857,0.00209,0.00355,0.86603,0.5,0.97493,-0.22252,trend,0.00242,0.003,0.80463,-0.00809,-0.04235,0.004,0.00484,0.827,0.0
2026-04-29 05:00:00,77269.76,77329.31,77198.07,77288.38,412.95649,0.00024,0.00357,0.00606,-0.00052,0.00222,0.00116,77170.1842,-118.1958,77288.38,0.0,76668.84089,-619.53911,76999.15084,-289.22916,131.24,300.72,0.00211,0.00289,0.96593,0.25882,0.97493,-0.22252,trend,0.00242,0.00297,0.81463,-0.00785,-0.04235,0.00389,0.00481,0.80853,0.0
2026-04-29 06:00:00,77288.39,77337.57,76907.07,77031.06,974.38933,-0.00333,0.00024,0.00357,0.00606,0.00077,0.00174,77167.42927,136.36927,77031.06,0.0,76703.33795,-327.72205,77009.78723,-21.27277,430.5,307.41429,0.00248,0.00292,1.0,0.0,0.97493,-0.22252,trend,0.00248,0.00298,0.83225,-0.01115,-0.04235,0.00399,0.00479,0.8332,0.0
2026-04-29 07:00:00,77031.07,77182.91,77031.06,77053.64,931.98531,0.00029,-0.00333,0.00024,0.00357,-0.00052,-0.0014,77165.17601,111.53601,77053.64,0.0,76736.70005,-316.93995,77024.40482,-29.23518,151.85,296.57643,0.00249,0.00292,0.96593,-0.25882,0.97493,-0.22252,trend,0.00244,0.00298,0.82104,-0.01086,-0.04235,0.00385,0.00477,0.80701,0.0
2026-04-29 08:00:00,77053.65,77148.79,76972.32,77046.32,539.09721,-9e-05,0.00029,-0.00333,0.00024,0.00606,-0.00151,77162.82243,116.50243,77046.32,0.0,76766.18766,-280.13234,77031.70988,-14.61012,176.47,298.96357,0.00248,0.00289,0.86603,-0.5,0.97493,-0.22252,trend,0.00244,0.00298,0.82074,-0.01096,-0.04235,0.00388,0.00475,0.81696,0.0
2026-04-29 09:00:00,77046.31,77800.0,76972.32,77642.0,835.54071,0.00773,-9e-05,0.00029,-0.00333,0.00357,0.00132,77172.31109,-469.68891,77642.0,0.0,76849.59836,-792.40164,77235.13992,-406.86008,827.68,335.62071,0.00312,0.00311,0.70711,-0.70711,0.97493,-0.22252,trend,0.00278,0.00304,0.91624,-0.00267,-0.04235,0.00432,0.00474,0.91246,0.0
2026-04-29 10:00:00,77642.0,77904.93,77559.19,77619.61,790.81622,-0.00029,0.00773,-9e-05,0.00029,0.00024,0.00222,77181.1685,-438.4415,77619.61,0.0,76922.9328,-696.6772,77363.29661,-256.31339,345.74,349.15286,0.00303,0.00311,0.5,-0.86603,0.97493,-0.22252,trend,0.00279,0.00303,0.91907,-0.00289,-0.04235,0.0045,0.00473,0.95105,0.0
2026-04-29 11:00:00,77619.62,77694.61,77485.81,77590.03,531.7514,-0.00038,-0.00029,0.00773,-9e-05,-0.00333,0.00077,77189.26477,-400.76523,77590.03,0.0,76986.46587,-603.56413,77438.87441,-151.15559,208.8,348.80357,0.00308,0.00311,0.25882,-0.96593,0.97493,-0.22252,chop,0.00253,0.00303,0.83449,-0.00289,-0.04235,0.0045,0.00472,0.95192,0.0
2026-04-29 12:00:00,77590.04,77596.39,76850.0,77143.68,1776.35149,-0.00575,-0.00038,-0.00029,0.00773,0.00029,-0.00052,77188.3621,44.6821,77143.68,0.0,77001.43864,-142.24136,77340.47627,196.79627,746.39,385.81286,0.00368,0.0032,0.0,-1.0,0.97493,-0.22252,chop,0.00284,0.00306,0.9276,-0.00863,-0.04235,0.005,0.00472,1.06004,0.0
2026-04-29 13:00:00,77143.68,77240.0,76425.62,76783.43,1000.6949,-0.00467,-0.00575,-0.00038,-0.00029,-9e-05,0.00606,77180.34364,396.91364,76783.43,0.0,76980.67592,197.24592,77154.79418,371.36418,814.38,431.62714,0.00399,0.00326,-0.25882,-0.96593,0.97493,-0.22252,chop,0.00297,0.00302,0.98404,-0.01326,-0.04235,0.00562,0.00472,1.19147,0.0
2026-04-29 14:00:00,76783.42,76927.69,76489.99,76570.0,1353.72071,-0.00278,-0.00467,-0.00575,-0.00038,0.00773,0.00357,77168.25763,598.25763,76570.0,0.0,76941.56392,371.56392,76959.86279,389.86279,437.7,442.75071,0.00408,0.00327,-0.5,-0.86603,0.97493,-0.22252,chop,0.00295,0.00302,0.97839,-0.01381,-0.04235,0.00578,0.00472,1.22575,0.0
2026-04-29 15:00:00,76570.0,76634.61,75705.32,75924.25,1132.75734,-0.00843,-0.00278,-0.00467,-0.00575,-0.00029,0.00024,77143.62381,1219.37381,75924.25,0.0,76844.67688,920.42688,76614.65853,690.40853,929.29,474.82357,0.00428,0.00294,-0.70711,-0.70711,0.97493,-0.22252,high_vol,0.00344,0.00308,1.11814,-0.02212,-0.04235,0.00625,0.00472,1.32551,1.0
2026-04-29 16:00:00,75924.24,76125.47,75696.13,75803.54,1021.10079,-0.00159,-0.00843,-0.00278,-0.00467,-0.00038,-0.00333,77117.0875,1313.5475,75803.54,0.0,76745.52099,941.98099,76344.28568,540.74568,429.34,486.62643,0.00401,0.00293,-0.86603,-0.5,0.97493,-0.22252,trend,0.00345,0.00304,1.13527,-0.02368,-0.04235,0.00642,0.00472,1.35928,1.0
2026-04-29 17:00:00,75803.55,76184.01,75803.55,76184.01,549.93434,0.00502,-0.00159,-0.00843,-0.00278,-0.00575,0.00029,77098.61072,914.60072,76184.01,0.0,76692.04375,508.03375,76290.86046,106.85046,380.47,470.39714,0.00443,0.00301,-0.96593,-0.25882,0.97493,-0.22252,high_vol,0.0036,0.00306,1.1779,-0.01878,-0.04235,0.00617,0.00473,1.30647,1.0
2026-04-29 18:00:00,76184.0,76274.8,74937.52,75513.91,1926.88309,-0.0088,0.00502,-0.00159,-0.00843,-0.00467,-9e-05,77067.23051,1553.32051,75513.91,0.0,76579.84054,1065.93054,76031.87697,517.96697,1337.28,524.795,0.00492,0.00325,-1.0,-0.0,0.97493,-0.22252,high_vol,0.00402,0.00313,1.2858,-0.02741,-0.04235,0.00695,0.00473,1.46801,1.0
2026-04-29 19:00:00,75513.92,75591.83,75302.31,75563.86,464.5754,0.00066,-0.0088,0.00502,-0.00159,-0.00278,0.00773,77037.46079,1473.60079,75563.86,0.0,76483.08049,919.22049,75875.87131,312.01131,289.52,536.10071,0.00494,0.00325,-0.96593,0.25882,0.97493,-0.22252,high_vol,0.00401,0.00312,1.28472,-0.02677,-0.04235,0.00709,0.00475,1.49479,1.0
2026-04-29 20:00:00,75563.87,75857.32,75497.43,75676.79,575.31173,0.00149,0.00066,-0.0088,0.00502,-0.00843,-0.00029,77010.51682,1333.72682,75676.79,0.0,76406.29092,729.50092,75809.51088,132.72088,359.89,531.05714,0.005,0.00326,-0.86603,0.5,0.97493,-0.22252,high_vol,0.00401,0.0031,1.2916,-0.02531,-0.04235,0.00702,0.00476,1.47552,1.0
2026-04-29 21:00:00,75676.79,76088.9,75607.7,75933.93,363.06477,0.0034,0.00149,0.00066,-0.0088,-0.00159,-0.00038,76989.19827,1055.26827,75933.93,0.0,76361.30416,427.37416,75850.98392,-82.94608,481.2,554.58214,0.0044,0.00329,-0.70711,0.70711,0.97493,-0.22252,trend,0.00408,0.0031,1.3161,-0.022,-0.04235,0.0073,0.00477,1.53217,1.0
2026-04-29 22:00:00,75933.94,76004.14,75818.14,75927.38,272.33397,-9e-05,0.0034,0.00149,0.00066,0.00502,-0.00575,76968.17216,1040.79216,75927.38,0.0,76319.97805,392.59805,75876.44928,-50.93072,186.0,555.26286,0.0044,0.00324,-0.5,0.86603,0.97493,-0.22252,trend,0.00407,0.0031,1.31439,-0.02208,-0.04235,0.00731,0.00478,1.53085,1.0
2026-04-29 23:00:00,75927.38,75990.06,75692.33,75780.0,279.49181,-0.00194,-9e-05,0.0034,0.00149,-0.0088,-0.00467,76944.644,1164.644,75780.0,0.0,76268.55157,488.55157,75844.29952,64.29952,297.73,517.40929,0.00438,0.00319,-0.25882,0.96593,0.97493,-0.22252,trend,0.00407,0.00307,1.32558,-0.02398,-0.04235,0.00683,0.00478,1.42744,1.0
2026-04-30 00:00:00,75780.0,76344.61,75656.03,76248.74,562.71461,0.00619,-0.00194,-9e-05,0.0034,0.00066,-0.00278,76930.86372,682.12372,76248.74,0.0,76266.66475,17.92475,75979.11301,-269.62699,688.58,541.89786,0.00478,0.00333,0.0,1.0,0.43388,-0.90097,high_vol,0.00425,0.0031,1.37254,-0.01794,-0.04235,0.00711,0.00479,1.48466,1.0
2026-04-30 01:00:00,76248.76,76473.26,76178.73,76232.8,331.53653,-0.00021,0.00619,-0.00194,-9e-05,0.00149,-0.00843,76917.04068,684.24068,76232.8,0.0,76263.43954,30.63954,76063.67534,-169.12466,294.53,548.02143,0.00463,0.00329,0.25882,0.96593,0.43388,-0.90097,high_vol,0.00425,0.0031,1.37132,-0.01815,-0.04235,0.00719,0.00479,1.50065,1.0
2026-04-30 02:00:00,76232.81,76351.04,75494.7,75704.74,537.06765,-0.00693,-0.00021,0.00619,-0.00194,0.0034,-0.00159,76893.03472,1188.29472,75704.74,0.0,76210.23006,505.49006,75944.03023,239.29023,856.34,555.875,0.00495,0.00341,0.5,0.86603,0.43388,-0.90097,high_vol,0.00447,0.00312,1.43337,-0.02495,-0.04235,0.00734,0.00479,1.53177,1.0
2026-04-30 03:00:00,75704.74,75994.26,75659.85,75928.1,182.12647,0.00295,-0.00693,-0.00021,0.00619,-9e-05,0.00502,76873.92711,945.82711,75928.1,0.0,76183.36053,255.26053,75938.72015,10.62015,334.41,521.59143,0.00445,0.00344,0.70711,0.70711,0.43388,-0.90097,trend,0.00431,0.00312,1.38206,-0.02207,-0.04235,0.00687,0.00479,1.43282,1.0
2026-04-30 04:00:00,75928.09,75963.92,75414.57,75497.0,426.96926,-0.00568,0.00295,-0.00693,-0.00021,-0.00194,-0.0088,76846.66122,1349.66122,75497.0,0.0,76117.99286,620.99286,75791.4801,294.4801,549.35,529.56643,0.00473,0.00352,0.86603,0.5,0.43388,-0.90097,trend,0.00434,0.00314,1.38023,-0.02763,-0.04235,0.00701,0.0048,1.46196,1.0
